   167    0.65039E+04    0.11300E+01    0.11117E-01   -0.51703E+02
   168    0.65387E+04    0.11169E+01    0.11268E-01   -0.51024E+02
   169    0.65732E+04    0.11037E+01    0.11420E-01   -0.50309E+02
   170    0.66070E+04    0.10905E+01    0.11574E-01   -0.49559E+02
   171    0.66405E+04    0.10773E+01    0.11728E-01   -0.48771E+02
   172    0.66733E+04    0.10640E+01    0.11884E-01   -0.47948E+02
   173    0.67056E+04    0.10508E+01    0.12041E-01   -0.47089E+02
   174    0.67374E+04    0.10378E+01    0.12200E-01   -0.46194E+02
   175    0.67687E+04    0.10248E+01    0.12360E-01   -0.45262E+02
   176    0.67993E+04    0.10120E+01    0.12521E-01   -0.44295E+02
   177    0.68294E+04    0.99938E+00    0.12683E-01   -0.43291E+02
   178    0.68590E+04    0.98705E+00    0.12846E-01   -0.42252E+02
   179    0.68878E+04    0.97495E+00    0.13011E-01   -0.41177E+02
   180    0.69161E+04    0.96318E+00    0.13177E-01   -0.40067E+02
   181    0.69437E+04    0.95182E+00    0.13345E-01   -0.38922E+02
   182    0.69707E+04    0.94089E+00    0.13513E-01   -0.37741E+02
   183    0.69970E+04    0.93036E+00    0.13683E-01   -0.36527E+02
   184    0.70227E+04    0.92038E+00    0.13854E-01   -0.35278E+02
   185    0.70478E+04    0.91095E+00    0.14026E-01   -0.33995E+02
   186    0.70721E+04    0.90212E+00    0.14199E-01   -0.32679E+02
   187    0.70957E+04    0.89393E+00    0.14373E-01   -0.31329E+02
   188    0.71187E+04    0.88645E+00    0.14549E-01   -0.29947E+02
   189    0.71409E+04    0.87971E+00    0.14726E-01   -0.28532E+02
   190    0.71625E+04    0.87377E+00    0.14903E-01   -0.27084E+02
   191    0.71833E+04    0.86866E+00    0.15082E-01   -0.25605E+02
   192    0.72034E+04    0.86443E+00    0.15262E-01   -0.24094E+02
   193    0.72227E+04    0.86115E+00    0.15443E-01   -0.22553E+02
   194    0.72414E+04    0.85886E+00    0.15626E-01   -0.20981E+02
   195    0.72593E+04    0.85760E+00    0.15809E-01   -0.19379E+02
   196    0.72764E+04    0.85743E+00    0.15993E-01   -0.17747E+02
   197    0.72927E+04    0.85839E+00    0.16178E-01   -0.16087E+02
   198    0.73083E+04    0.86055E+00    0.16364E-01   -0.14398E+02
   199    0.73232E+04    0.86394E+00    0.16552E-01   -0.12680E+02
   200    0.73372E+04    0.86862E+00    0.16740E-01   -0.10935E+02
   201    0.73504E+04    0.87464E+00    0.16929E-01   -0.91632E+01
   202    0.73628E+04    0.88205E+00    0.17119E-01   -0.73650E+01
   203    0.73744E+04    0.89088E+00    0.17309E-01   -0.55402E+01
   204    0.73852E+04    0.90119E+00    0.17501E-01   -0.36912E+01
   205    0.73951E+04    0.91301E+00    0.17694E-01   -0.18177E+01
   206    0.74042E+04    0.92640E+00    0.17887E-01    0.79575E-01
   207    0.74124E+04    0.94138E+00    0.18081E-01    0.19998E+01
   208    0.74198E+04    0.95803E+00    0.18276E-01    0.39421E+01
   209    0.74262E+04    0.97635E+00    0.18472E-01    0.59058E+01
   210    0.74320E+04    0.99642E+00    0.18668E-01    0.78901E+01
   211    0.74368E+04    0.10183E+01    0.18866E-01    0.98941E+01
   212    0.74408E+04    0.10419E+01    0.19063E-01    0.11917E+02
   213    0.74440E+04    0.10675E+01    0.19262E-01    0.13958E+02
   214    0.74463E+04    0.10949E+01    0.19461E-01    0.16016E+02
   215    0.74478E+04    0.11244E+01    0.19661E-01    0.18090E+02
   216    0.74485E+04    0.11558E+01    0.19862E-01    0.20180E+02
   217    0.74483E+04    0.11892E+01    0.20063E-01    0.22285E+02
   218    0.74473E+04    0.12247E+01    0.20264E-01    0.24403E+02
   219    0.74455E+04    0.12624E+01    0.20467E-01    0.26535E+02
   220    0.74428E+04    0.13022E+01    0.20669E-01    0.28678E+02
   221    0.74393E+04    0.13442E+01    0.20873E-01    0.30832E+02
   222    0.74350E+04    0.13885E+01    0.21076E-01    0.32997E+02
   223    0.74297E+04    0.14351E+01    0.21280E-01    0.35171E+02
   224    0.74237E+04    0.14839E+01    0.21485E-01    0.37353E+02
   225    0.74168E+04    0.15352E+01    0.21690E-01    0.39543E+02
   226    0.74091E+04    0.15887E+01    0.21895E-01    0.41739E+02
   227    0.74006E+04    0.16449E+01    0.22101E-01    0.43941E+02
   228    0.73912E+04    0.17034E+01    0.22307E-01    0.46147E+02
   229    0.73811E+04    0.17645E+01    0.22514E-01    0.48357E+02
   230    0.73701E+04    0.18281E+01    0.22720E-01    0.50569E+02
