  0.714286E-04  0.106163E+08  0.106163E+08  0.139707E+08  0.139701E+08  0.000000E+00  0.106163E+08
  0.117766E-03  0.106150E+08  0.106150E+08  0.136576E+08  0.136561E+08  0.000000E+00  0.106150E+08
  0.194163E-03  0.106115E+08  0.106115E+08  0.128395E+08  0.128357E+08  0.000000E+00  0.106115E+08
  0.320121E-03  0.106022E+08  0.106022E+08  0.108434E+08  0.108346E+08  0.000000E+00  0.106022E+08
  0.527790E-03  0.105781E+08  0.105781E+08  0.681504E+07  0.679926E+07  0.000000E+00  0.105781E+08
  0.870178E-03  0.105192E+08  0.105191E+08  0.208113E+07  0.206081E+07  0.000000E+00  0.105192E+08
  0.143468E-02  0.103901E+08  0.103898E+08  0.797090E+06  0.768140E+06  0.000000E+00  0.103900E+08
  0.236539E-02  0.101372E+08  0.101364E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.101371E+08
  0.389987E-02  0.968378E+07  0.968174E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.968342E+07
  0.409982E-02  0.962390E+07  0.962165E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.962350E+07
  0.431002E-02  0.956100E+07  0.955852E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.956056E+07
  0.453100E-02  0.949498E+07  0.949226E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.949449E+07
  0.476331E-02  0.942574E+07  0.942275E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.942521E+07
  0.500753E-02  0.935319E+07  0.934990E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.935261E+07
  0.526427E-02  0.927724E+07  0.927363E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.927660E+07
  0.553418E-02  0.919780E+07  0.919383E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.919710E+07
  0.581792E-02  0.911477E+07  0.911041E+07  0.000000E+00  0.000000E+00  0.000000E+00  0.911400E+07
