    0.10000E-03    0.13104E+03
    0.10202E-03    0.13358E+03
    0.10408E-03    0.13617E+03
    0.10618E-03    0.13881E+03
    0.10833E-03    0.14149E+03
    0.11052E-03    0.14424E+03
    0.11275E-03    0.14703E+03
    0.11503E-03    0.14988E+03
    0.11735E-03    0.15278E+03
    0.11972E-03    0.15574E+03
    0.12214E-03    0.15876E+03
    0.12461E-03    0.16183E+03
    0.12712E-03    0.16497E+03
    0.12969E-03    0.16816E+03
    0.13231E-03    0.17142E+03
    0.13499E-03    0.17474E+03
    0.13771E-03    0.17812E+03
    0.14049E-03    0.18157E+03
    0.14333E-03    0.18509E+03
    0.14623E-03    0.18867E+03
    0.14918E-03    0.19232E+03
    0.15220E-03    0.19605E+03
    0.15527E-03    0.19984E+03
    0.15841E-03    0.20371E+03
    0.16161E-03    0.20766E+03
    0.16487E-03    0.21168E+03
    0.16820E-03    0.21577E+03
    0.17160E-03    0.21995E+03
    0.17507E-03    0.22420E+03
    0.17860E-03    0.22854E+03
    0.18221E-03    0.23297E+03
    0.18589E-03    0.23747E+03
    0.18965E-03    0.24207E+03
    0.19348E-03    0.24675E+03
    0.19739E-03    0.25152E+03
    0.20138E-03    0.25639E+03
    0.20544E-03    0.26135E+03
    0.20959E-03    0.26640E+03
    0.21383E-03    0.27155E+03
    0.21815E-03    0.27680E+03
    0.22255E-03    0.28216E+03
    0.22705E-03    0.28761E+03
    0.23164E-03    0.29317E+03
    0.23632E-03    0.29884E+03
    0.24109E-03    0.30461E+03
    0.24596E-03    0.31050E+03
    0.25093E-03    0.31649E+03
    0.25600E-03    0.32261E+03
    0.26117E-03    0.32884E+03
    0.26645E-03    0.33519E+03
    0.27183E-03    0.34166E+03
    0.27732E-03    0.34826E+03
    0.28292E-03    0.35498E+03
    0.28864E-03    0.36183E+03
    0.29447E-03    0.36881E+03
    0.30042E-03    0.37592E+03
    0.30649E-03    0.38317E+03
    0.31268E-03    0.39056E+03
    0.31899E-03    0.39809E+03
    0.32544E-03    0.40577E+03
    0.33201E-03    0.41359E+03
    0.33872E-03    0.42156E+03
    0.34556E-03    0.42968E+03
    0.35254E-03    0.43795E+03
    0.35966E-03    0.44638E+03
    0.36693E-03    0.45497E+03
    0.37434E-03    0.46373E+03
    0.38190E-03    0.47265E+03
    0.38962E-03    0.48174E+03
    0.39749E-03    0.49100E+03
    0.40552E-03    0.50044E+03
    0.41371E-03    0.51005E+03
    0.42207E-03    0.51984E+03
    0.43060E-03    0.52982E+03
    0.43929E-03    0.53999E+03
    0.44817E-03    0.55035E+03
    0.45722E-03    0.56090E+03
    0.46646E-03    0.57165E+03
    0.47588E-03    0.58260E+03
    0.48550E-03    0.59376E+03
    0.49530E-03    0.60512E+03
    0.50531E-03    0.61670E+03
    0.51552E-03    0.62849E+03
    0.52593E-03    0.64051E+03
    0.53656E-03    0.65274E+03
    0.54739E-03    0.66520E+03
    0.55845E-03    0.67790E+03
    0.56973E-03    0.69083E+03
    0.58124E-03    0.70399E+03
    0.59299E-03    0.71740E+03
    0.60496E-03    0.73106E+03
    0.61719E-03    0.74496E+03
    0.62965E-03    0.75912E+03
    0.64237E-03    0.77354E+03
    0.65535E-03    0.78823E+03
    0.66859E-03    0.80318E+03
    0.68210E-03    0.81840E+03
    0.69588E-03    0.83389E+03
    0.70993E-03    0.84967E+03
    0.72427E-03    0.86573E+03
    0.73891E-03    0.88208E+03
    0.75383E-03    0.89872E+03
    0.76906E-03    0.91567E+03
    0.78460E-03    0.93291E+03
    0.80045E-03    0.95046E+03
    0.81662E-03    0.96832E+03
    0.83311E-03    0.98650E+03
    0.84994E-03    0.10050E+04
    0.86711E-03    0.10238E+04
    0.88463E-03    0.10430E+04
    0.90250E-03    0.10625E+04
    0.92073E-03    0.10823E+04
    0.93933E-03    0.11025E+04
    0.95831E-03    0.11230E+04
    0.97767E-03    0.11439E+04
    0.99742E-03    0.11652E+04
    0.10176E-02    0.11868E+04
    0.10381E-02    0.12087E+04
    0.10591E-02    0.12311E+04
    0.10805E-02    0.12538E+04
    0.11023E-02    0.12769E+04
    0.11246E-02    0.13004E+04
    0.11473E-02    0.13243E+04
    0.11705E-02    0.13486E+04
    0.11941E-02    0.13733E+04
    0.12182E-02    0.13984E+04
    0.12429E-02    0.14240E+04
    0.12680E-02    0.14499E+04
    0.12936E-02    0.14763E+04
    0.13197E-02    0.15031E+04
    0.13464E-02    0.15303E+04
    0.13736E-02    0.15579E+04
    0.14013E-02    0.15861E+04
    0.14296E-02    0.16146E+04
    0.14585E-02    0.16436E+04
    0.14880E-02    0.16731E+04
    0.15180E-02    0.17030E+04
    0.15487E-02    0.17334E+04
    0.15800E-02    0.17642E+04
    0.16119E-02    0.17955E+04
    0.16445E-02    0.18274E+04
    0.16777E-02    0.18596E+04
    0.17116E-02    0.18924E+04
    0.17462E-02    0.19256E+04
    0.17814E-02    0.19594E+04
    0.18174E-02    0.19936E+04
    0.18541E-02    0.20283E+04
    0.18916E-02    0.20636E+04
    0.19298E-02    0.20993E+04
    0.19688E-02    0.21355E+04
    0.20086E-02    0.21722E+04
    0.20491E-02    0.22095E+04
    0.20905E-02    0.22472E+04
    0.21328E-02    0.22855E+04
    0.21758E-02    0.23243E+04
    0.22198E-02    0.23635E+04
    0.22646E-02    0.24033E+04
    0.23104E-02    0.24437E+04
    0.23571E-02    0.24845E+04
    0.24047E-02    0.25259E+04
    0.24533E-02    0.25677E+04
    0.25028E-02    0.26101E+04
    0.25534E-02    0.26530E+04
    0.26050E-02    0.26964E+04
    0.26576E-02    0.27403E+04
    0.27113E-02    0.27848E+04
    0.27660E-02    0.28297E+04
    0.28219E-02    0.28751E+04
    0.28789E-02    0.29211E+04
    0.29371E-02    0.29675E+04
    0.29964E-02    0.30144E+04
    0.30569E-02    0.30618E+04
    0.31187E-02    0.31096E+04
    0.31817E-02    0.31579E+04
    0.32460E-02    0.32067E+04
    0.33115E-02    0.32560E+04
    0.33784E-02    0.33057E+04
    0.34467E-02    0.33558E+04
    0.35163E-02    0.34064E+04
    0.35874E-02    0.34573E+04
    0.36598E-02    0.35087E+04
    0.37338E-02    0.35605E+04
    0.38092E-02    0.36127E+04
    0.38861E-02    0.36653E+04
    0.39646E-02    0.37182E+04
    0.40447E-02    0.37715E+04
    0.41264E-02    0.38251E+04
    0.42098E-02    0.38790E+04
    0.42948E-02    0.39332E+04
    0.43816E-02    0.39878E+04
    0.44701E-02    0.40425E+04
    0.45604E-02    0.40976E+04
    0.46525E-02    0.41528E+04
    0.47465E-02    0.42083E+04
    0.48424E-02    0.42640E+04
    0.49402E-02    0.43198E+04
    0.50400E-02    0.43757E+04
    0.51419E-02    0.44318E+04
    0.52457E-02    0.44880E+04
    0.53517E-02    0.45442E+04
    0.54598E-02    0.46004E+04
    0.55701E-02    0.46567E+04
    0.56826E-02    0.47129E+04
    0.57974E-02    0.47691E+04
    0.59145E-02    0.48252E+04
    0.60340E-02    0.48812E+04
    0.61559E-02    0.49370E+04
    0.62803E-02    0.49927E+04
    0.64072E-02    0.50481E+04
    0.65366E-02    0.51032E+04
    0.66686E-02    0.51581E+04
    0.68033E-02    0.52126E+04
    0.69408E-02    0.52667E+04
    0.70810E-02    0.53204E+04
    0.72240E-02    0.53736E+04
    0.73700E-02    0.54263E+04
    0.75189E-02    0.54784E+04
    0.76708E-02    0.55300E+04
    0.78257E-02    0.55809E+04
    0.79838E-02    0.56310E+04
    0.81451E-02    0.56804E+04
    0.83096E-02    0.57290E+04
    0.84775E-02    0.57767E+04
    0.86488E-02    0.58235E+04
    0.88235E-02    0.58693E+04
    0.90017E-02    0.59141E+04
    0.91836E-02    0.59577E+04
    0.93691E-02    0.60002E+04
    0.95583E-02    0.60415E+04
    0.97514E-02    0.60815E+04
    0.99484E-02    0.61202E+04
    0.10149E-01    0.61574E+04
    0.10354E-01    0.61932E+04
    0.10564E-01    0.62274E+04
    0.10777E-01    0.62600E+04
    0.10995E-01    0.62909E+04
    0.11217E-01    0.63201E+04
    0.11443E-01    0.63474E+04
    0.11675E-01    0.63729E+04
    0.11910E-01    0.63964E+04
