    0.10000E-03    0.41736E+03
    0.10202E-03    0.42544E+03
    0.10408E-03    0.43369E+03
    0.10618E-03    0.44209E+03
    0.10833E-03    0.45065E+03
    0.11052E-03    0.45938E+03
    0.11275E-03    0.46828E+03
    0.11503E-03    0.47735E+03
    0.11735E-03    0.48660E+03
    0.11972E-03    0.49603E+03
    0.12214E-03    0.50564E+03
    0.12461E-03    0.51543E+03
    0.12712E-03    0.52541E+03
    0.12969E-03    0.53559E+03
    0.13231E-03    0.54596E+03
    0.13499E-03    0.55654E+03
    0.13771E-03    0.56731E+03
    0.14049E-03    0.57830E+03
    0.14333E-03    0.58950E+03
    0.14623E-03    0.60091E+03
    0.14918E-03    0.61255E+03
    0.15220E-03    0.62441E+03
    0.15527E-03    0.63650E+03
    0.15841E-03    0.64882E+03
    0.16161E-03    0.66138E+03
    0.16487E-03    0.67418E+03
    0.16820E-03    0.68723E+03
    0.17160E-03    0.70053E+03
    0.17507E-03    0.71409E+03
    0.17860E-03    0.72791E+03
    0.18221E-03    0.74199E+03
    0.18589E-03    0.75635E+03
    0.18965E-03    0.77098E+03
    0.19348E-03    0.78590E+03
    0.19739E-03    0.80110E+03
    0.20138E-03    0.81660E+03
    0.20544E-03    0.83239E+03
    0.20959E-03    0.84849E+03
    0.21383E-03    0.86490E+03
    0.21815E-03    0.88163E+03
    0.22255E-03    0.89867E+03
    0.22705E-03    0.91605E+03
    0.23164E-03    0.93375E+03
    0.23632E-03    0.95180E+03
    0.24109E-03    0.97020E+03
    0.24596E-03    0.98894E+03
    0.25093E-03    0.10081E+04
    0.25600E-03    0.10275E+04
    0.26117E-03    0.10474E+04
    0.26645E-03    0.10676E+04
    0.27183E-03    0.10882E+04
    0.27732E-03    0.11092E+04
    0.28292E-03    0.11306E+04
    0.28864E-03    0.11525E+04
    0.29447E-03    0.11747E+04
    0.30042E-03    0.11974E+04
    0.30649E-03    0.12205E+04
    0.31268E-03    0.12440E+04
    0.31899E-03    0.12680E+04
    0.32544E-03    0.12924E+04
    0.33201E-03    0.13174E+04
    0.33872E-03    0.13427E+04
    0.34556E-03    0.13686E+04
    0.35254E-03    0.13950E+04
    0.35966E-03    0.14218E+04
    0.36693E-03    0.14492E+04
    0.37434E-03    0.14771E+04
    0.38190E-03    0.15055E+04
    0.38962E-03    0.15345E+04
    0.39749E-03    0.15640E+04
    0.40552E-03    0.15941E+04
    0.41371E-03    0.16247E+04
    0.42207E-03    0.16559E+04
    0.43060E-03    0.16877E+04
    0.43929E-03    0.17202E+04
    0.44817E-03    0.17532E+04
    0.45722E-03    0.17868E+04
    0.46646E-03    0.18211E+04
    0.47588E-03    0.18560E+04
