    0.10000E-03    0.31556E+03
    0.10202E-03    0.32167E+03
    0.10408E-03    0.32790E+03
    0.10618E-03    0.33424E+03
    0.10833E-03    0.34072E+03
    0.11052E-03    0.34731E+03
    0.11275E-03    0.35404E+03
    0.11503E-03    0.36089E+03
    0.11735E-03    0.36788E+03
    0.11972E-03    0.37500E+03
    0.12214E-03    0.38226E+03
    0.12461E-03    0.38966E+03
    0.12712E-03    0.39720E+03
    0.12969E-03    0.40489E+03
    0.13231E-03    0.41273E+03
    0.13499E-03    0.42071E+03
    0.13771E-03    0.42885E+03
    0.14049E-03    0.43715E+03
    0.14333E-03    0.44561E+03
    0.14623E-03    0.45423E+03
    0.14918E-03    0.46301E+03
    0.15220E-03    0.47197E+03
    0.15527E-03    0.48110E+03
    0.15841E-03    0.49040E+03
    0.16161E-03    0.49988E+03
    0.16487E-03    0.50955E+03
    0.16820E-03    0.51940E+03
    0.17160E-03    0.52943E+03
    0.17507E-03    0.53967E+03
    0.17860E-03    0.55010E+03
    0.18221E-03    0.56072E+03
    0.18589E-03    0.57156E+03
    0.18965E-03    0.58260E+03
    0.19348E-03    0.59385E+03
    0.19739E-03    0.60532E+03
    0.20138E-03    0.61701E+03
    0.20544E-03    0.62892E+03
    0.20959E-03    0.64106E+03
    0.21383E-03    0.65343E+03
    0.21815E-03    0.66604E+03
    0.22255E-03    0.67889E+03
    0.22705E-03    0.69198E+03
    0.23164E-03    0.70533E+03
    0.23632E-03    0.71893E+03
    0.24109E-03    0.73279E+03
    0.24596E-03    0.74691E+03
    0.25093E-03    0.76130E+03
    0.25600E-03    0.77597E+03
    0.26117E-03    0.79091E+03
    0.26645E-03    0.80614E+03
    0.27183E-03    0.82165E+03
    0.27732E-03    0.83747E+03
    0.28292E-03    0.85358E+03
    0.28864E-03    0.86999E+03
    0.29447E-03    0.88672E+03
    0.30042E-03    0.90376E+03
    0.30649E-03    0.92112E+03
    0.31268E-03    0.93882E+03
    0.31899E-03    0.95684E+03
    0.32544E-03    0.97521E+03
    0.33201E-03    0.99392E+03
    0.33872E-03    0.10130E+04
    0.34556E-03    0.10324E+04
    0.35254E-03    0.10522E+04
    0.35966E-03    0.10723E+04
    0.36693E-03    0.10929E+04
    0.37434E-03    0.11138E+04
    0.38190E-03    0.11351E+04
    0.38962E-03    0.11568E+04
    0.39749E-03    0.11789E+04
    0.40552E-03    0.12014E+04
    0.41371E-03    0.12243E+04
    0.42207E-03    0.12477E+04
    0.43060E-03    0.12715E+04
    0.43929E-03    0.12957E+04
    0.44817E-03    0.13204E+04
    0.45722E-03    0.13455E+04
    0.46646E-03    0.13711E+04
    0.47588E-03    0.13971E+04
    0.48550E-03    0.14237E+04
    0.49530E-03    0.14507E+04
    0.50531E-03    0.14782E+04
    0.51552E-03    0.15062E+04
    0.52593E-03    0.15347E+04
    0.53656E-03    0.15637E+04
    0.54739E-03    0.15933E+04
    0.55845E-03    0.16234E+04
    0.56973E-03    0.16540E+04
    0.58124E-03    0.16852E+04
    0.59299E-03    0.17169E+04
    0.60496E-03    0.17492E+04
    0.61719E-03    0.17821E+04
    0.62965E-03    0.18155E+04
    0.64237E-03    0.18496E+04
    0.65535E-03    0.18842E+04
    0.66859E-03    0.19195E+04
    0.68210E-03    0.19554E+04
    0.69588E-03    0.19919E+04
    0.70993E-03    0.20291E+04
    0.72427E-03    0.20669E+04
    0.73891E-03    0.21053E+04
    0.75383E-03    0.21445E+04
    0.76906E-03    0.21843E+04
    0.78460E-03    0.22248E+04
    0.80045E-03    0.22660E+04
    0.81662E-03    0.23079E+04
    0.83311E-03    0.23505E+04
    0.84994E-03    0.23939E+04
    0.86711E-03    0.24380E+04
    0.88463E-03    0.24828E+04
    0.90250E-03    0.25284E+04
    0.92073E-03    0.25748E+04
    0.93933E-03    0.26219E+04
    0.95831E-03    0.26699E+04
    0.97767E-03    0.27186E+04
    0.99742E-03    0.27682E+04
    0.10176E-02    0.28186E+04
    0.10381E-02    0.28698E+04
    0.10591E-02    0.29219E+04
    0.10805E-02    0.29748E+04
    0.11023E-02    0.30286E+04
    0.11246E-02    0.30833E+04
    0.11473E-02    0.31389E+04
    0.11705E-02    0.31954E+04
    0.11941E-02    0.32528E+04
    0.12182E-02    0.33112E+04
    0.12429E-02    0.33705E+04
    0.12680E-02    0.34307E+04
    0.12936E-02    0.34919E+04
    0.13197E-02    0.35541E+04
    0.13464E-02    0.36173E+04
    0.13736E-02    0.36815E+04
    0.14013E-02    0.37467E+04
    0.14296E-02    0.38130E+04
    0.14585E-02    0.38802E+04
    0.14880E-02    0.39486E+04
    0.15180E-02    0.40180E+04
    0.15487E-02    0.40884E+04
    0.15800E-02    0.41600E+04
    0.16119E-02    0.42326E+04
    0.16445E-02    0.43064E+04
    0.16777E-02    0.43812E+04
    0.17116E-02    0.44572E+04
    0.17462E-02    0.45343E+04
    0.17814E-02    0.46125E+04
    0.18174E-02    0.46919E+04
    0.18541E-02    0.47724E+04
    0.18916E-02    0.48540E+04
    0.19298E-02    0.49369E+04
    0.19688E-02    0.50209E+04
    0.20086E-02    0.51060E+04
    0.20491E-02    0.51924E+04
    0.20905E-02    0.52799E+04
    0.21328E-02    0.53686E+04
    0.21758E-02    0.54585E+04
    0.22198E-02    0.55496E+04
    0.22646E-02    0.56420E+04
    0.23104E-02    0.57355E+04
    0.23571E-02    0.58302E+04
    0.24047E-02    0.59262E+04
    0.24533E-02    0.60233E+04
    0.25028E-02    0.61217E+04
    0.25534E-02    0.62213E+04
    0.26050E-02    0.63220E+04
    0.26576E-02    0.64240E+04
    0.27113E-02    0.65271E+04
    0.27660E-02    0.66315E+04
    0.28219E-02    0.67370E+04
    0.28789E-02    0.68436E+04
    0.29371E-02    0.69514E+04
    0.29964E-02    0.70604E+04
    0.30569E-02    0.71705E+04
    0.31187E-02    0.72817E+04
    0.31817E-02    0.73940E+04
    0.32460E-02    0.75073E+04
    0.33115E-02    0.76218E+04
    0.33784E-02    0.77373E+04
    0.34467E-02    0.78538E+04
    0.35163E-02    0.79713E+04
    0.35874E-02    0.80898E+04
    0.36598E-02    0.82093E+04
    0.37338E-02    0.83298E+04
    0.38092E-02    0.84511E+04
    0.38861E-02    0.85733E+04
    0.39646E-02    0.86964E+04
    0.40447E-02    0.88204E+04
    0.41264E-02    0.89451E+04
    0.42098E-02    0.90705E+04
    0.42948E-02    0.91967E+04
    0.43816E-02    0.93235E+04
    0.44701E-02    0.94510E+04
    0.45604E-02    0.95790E+04
    0.46525E-02    0.97076E+04
    0.47465E-02    0.98367E+04
    0.48424E-02    0.99662E+04
    0.49402E-02    0.10096E+05
    0.50400E-02    0.10226E+05
    0.51419E-02    0.10357E+05
    0.52457E-02    0.10488E+05
    0.53517E-02    0.10618E+05
    0.54598E-02    0.10749E+05
    0.55701E-02    0.10880E+05
    0.56826E-02    0.11011E+05
    0.57974E-02    0.11142E+05
    0.59145E-02    0.11273E+05
    0.60340E-02    0.11403E+05
    0.61559E-02    0.11533E+05
    0.62803E-02    0.11663E+05
    0.64072E-02    0.11792E+05
    0.65366E-02    0.11920E+05
    0.66686E-02    0.12048E+05
    0.68033E-02    0.12175E+05
    0.69408E-02    0.12301E+05
    0.70810E-02    0.12426E+05
    0.72240E-02    0.12550E+05
    0.73700E-02    0.12673E+05
    0.75189E-02    0.12794E+05
    0.76708E-02    0.12914E+05
    0.78257E-02    0.13033E+05
    0.79838E-02    0.13150E+05
    0.81451E-02    0.13265E+05
    0.83096E-02    0.13378E+05
    0.84775E-02    0.13489E+05
    0.86488E-02    0.13598E+05
    0.88235E-02    0.13705E+05
    0.90017E-02    0.13809E+05
    0.91836E-02    0.13911E+05
    0.93691E-02    0.14010E+05
    0.95583E-02    0.14106E+05
    0.97514E-02    0.14199E+05
    0.99484E-02    0.14289E+05
    0.10149E-01    0.14376E+05
    0.10354E-01    0.14459E+05
    0.10564E-01    0.14539E+05
    0.10777E-01    0.14615E+05
    0.10995E-01    0.14687E+05
    0.11217E-01    0.14755E+05
    0.11443E-01    0.14818E+05
    0.11675E-01    0.14878E+05
    0.11910E-01    0.14932E+05
    0.12151E-01    0.14982E+05
    0.12397E-01    0.15027E+05
    0.12647E-01    0.15067E+05
