  0.714286E-04  0.142185E+08  0.142185E+08  0.186179E+08  0.186172E+08  0.000000E+00  0.142185E+08
  0.117766E-03  0.142169E+08  0.142169E+08  0.180450E+08  0.180431E+08  0.000000E+00  0.142169E+08
  0.194163E-03  0.142127E+08  0.142127E+08  0.165698E+08  0.165650E+08  0.000000E+00  0.142127E+08
  0.320121E-03  0.142016E+08  0.142016E+08  0.131130E+08  0.131023E+08  0.000000E+00  0.142016E+08
  0.527790E-03  0.141728E+08  0.141728E+08  0.688429E+07  0.686570E+07  0.000000E+00  0.141728E+08
  0.870178E-03  0.141038E+08  0.141037E+08  0.162168E+07  0.159328E+07  0.000000E+00  0.141038E+08
  0.143468E-02  0.139545E+08  0.139542E+08  0.659409E+06  0.639292E+06  0.000000E+00  0.139544E+08
  0.236539E-02  0.136602E+08  0.136595E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.136601E+08
  0.389987E-02  0.131239E+08  0.131221E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.131236E+08
  0.409982E-02  0.130523E+08  0.130504E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.130520E+08
  0.431002E-02  0.129770E+08  0.129748E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.129767E+08
  0.453100E-02  0.128978E+08  0.128954E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.128974E+08
  0.476331E-02  0.128145E+08  0.128119E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.128141E+08
  0.500753E-02  0.127271E+08  0.127242E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.127267E+08
  0.526427E-02  0.126354E+08  0.126322E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.126349E+08
  0.553418E-02  0.125392E+08  0.125358E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.125387E+08
  0.581792E-02  0.124385E+08  0.124347E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.124379E+08
  0.611621E-02  0.123330E+08  0.123289E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.123324E+08
  0.642980E-02  0.122228E+08  0.122182E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.122220E+08
  0.675946E-02  0.121075E+08  0.121025E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.121067E+08
  0.710602E-02  0.119872E+08  0.119817E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.119863E+08
  0.747036E-02  0.118616E+08  0.118556E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.118607E+08
  0.785337E-02  0.117307E+08  0.117241E+08  0.000000E+00  0.000000E+00  0.000000E+00  0.117296E+08
